player_id,full_name,first_name,last_name,position,team,team_abbr,fantasy_positions,active,status,age,height,weight,college,years_exp,injury_status,injury_notes,injury_body_part,practice_description,practice_participation,birth_city,birth_state,birth_country,birth_date,team_changed_at,full_name_clean
2877,Kyle Sebetic,Kyle,Sebetic,CB,,,['DB'],False,Inactive,26.0,"6'0""",165.0,Dayton,1.0,,,,,,,,,1991-06-27,,kyle sebetic
3977,Kyle Shanahan,Kyle,Shanahan,,,,,False,Inactive,,,,,0.0,,,,,,,,,,,kyle shanahan
11901,Kyle Sheets,Kyle,Sheets,WR,,,['WR'],True,Active,24.0,76,220.0,Slippery Rock,1.0,,,,,,,,,2000-09-24,,kyle sheets
6269,Kyle Shurmur,Kyle,Shurmur,QB,,,['QB'],True,Active,25.0,76,225.0,Vanderbilt,3.0,,,,,,,,,1996-11-06,,kyle shurmur
4588,Kyle Sloter,Kyle,Sloter,QB,,,['QB'],True,Active,28.0,76,218.0,Northern Colorado,5.0,,,,,,,,,1994-02-07,,kyle sloter
11196,Kyle Soelle,Kyle,Soelle,LB,,,['LB'],True,Active,24.0,75,232.0,Arizona State,1.0,,,,,,,,,1999-01-25,,kyle soelle
7937,Kyle Spalding,Kyle,Spalding,OL,,,['OL'],True,Active,23.0,78,305.0,San Diego State,1.0,,,,,,,,,1998-08-08,,kyle spalding
3942,Kyle Steuck,Kyle,Steuck,C,,,['OL'],True,Active,31.0,75,317.0,Northern Michigan,9.0,,,,,,,,,1993-07-13,,kyle steuck
7605,Kyle Trask,Kyle,Trask,QB,,,['QB'],True,Active,27.0,77,236.0,Florida,4.0,,,,,,,,,1998-03-06,,kyle trask
2130,Kyle Van Noy,Kyle,Van Noy,LB,BAL,,"['DL', 'LB']",True,Active,34.0,75,255.0,BYU,11.0,,,,,,,,,1991-03-26,,kyle van noy
6411,Kyle Vasey,Kyle,Vasey,LS,,,['LS'],True,Active,25.0,74,231.0,Penn State,3.0,,,,,,,,,1996-04-20,,kyle vasey
1148,Kyle Wilber,Kyle,Wilber,LB,,,['LB'],True,Active,33.0,76,240.0,Wake Forest,10.0,,,,,,,,,1989-04-26,,kyle wilber
7437,Kyle Williams,Kyle,Williams,WR,,,['WR'],False,Inactive,23.0,71,192.0,Arizona State,2.0,,,,,,,,,1998-10-15,,kyle williams
5749,Kyle Wilson,Kyle,Wilson,OLB,,,['LB'],False,Inactive,26.0,72,231.0,Arkansas State,4.0,,,,,,,,,1995-11-02,,kyle wilson
3001,Kyle Woestmann,Kyle,Woestmann,OLB,,,['LB'],True,Active,33.0,75,260.0,Vanderbilt,10.0,,,,,,,,,1991-10-20,,kyle woestmann
7602,Kylen Granson,Kylen,Granson,TE,PHI,,['TE'],True,Active,27.0,75,242.0,SMU,4.0,,,,,,,,,1998-03-27,,kylen granson
11894,Kyler Baugh,Kyler,Baugh,DL,PIT,,['DL'],True,Active,23.0,74,305.0,Minnesota,1.0,,,,,,,,,2001-11-28,,kyler baugh
3255,Kyler Fackrell,Kyler,Fackrell,LB,,,"['DL', 'LB']",True,Active,30.0,77,245.0,Utah State,6.0,,,,,,,,,1991-11-25,,kyler fackrell
8365,Kyler Gordon,Kyler,Gordon,DB,CHI,,['DB'],True,Active,25.0,71,200.0,Washington,3.0,Questionable,,Hamstring,,,,,,1999-12-17,,kyler gordon
3907,Kyler Kerbyson,Kyler,Kerbyson,OT,,,['OL'],True,Active,31.0,76,317.0,Tennessee,9.0,,,,,,,,,1993-07-07,,kyler kerbyson
8873,Kyler McMichael,Kyler,McMichael,DB,,,['DB'],True,Active,25.0,72,210.0,North Carolina,3.0,,,,,,,,,2000-03-22,,kyler mcmichael
5849,Kyler Murray,Kyler,Murray,QB,ARI,,['QB'],True,Active,28.0,70,207.0,Oklahoma,6.0,,,,,,,,,1997-08-07,,kyler murray
5069,Kylie Fitts,Kylie,Fitts,LB,,,['LB'],True,Active,27.0,76,260.0,Utah,4.0,,,,,,,,,1994-10-11,,kylie fitts
7572,Kylin Hill,Kylin,Hill,RB,,,['RB'],True,Active,24.0,70,214.0,Mississippi State,1.0,,,,,,,,,1998-08-18,,kylin hill
12364,Kyon Barrs,Kyon,Barrs,DL,,,['DL'],True,Active,,74,301.0,USC,1.0,,,,,,,,,,,kyon barrs
12724,Kyonte Hamilton,Kyonte,Hamilton,DL,HOU,,['DL'],True,Inactive,,76,304.0,Rutgers,0.0,IR,,Leg,,,,,,,,kyonte hamilton
8150,Kyren Williams,Kyren,Williams,RB,LAR,,['RB'],True,Active,25.0,69,202.0,Notre Dame,3.0,,,,,,,,,2000-08-26,,kyren williams
13208,Kyrese Rowan,Kyrese,Rowan,WR,,,['WR'],True,Active,24.0,70,185.0,Utah State,0.0,,,,,,,,,2001-01-25,,kyrese rowan
8595,Kyric McGowan,Kyric,McGowan,WR,,,['WR'],True,Active,24.0,71,198.0,Georgia Tech,2.0,,,,,,,,,1999-11-01,,kyric mcgowan
3843,Kyrie Wilson,Kyrie,Wilson,ILB,,,['LB'],False,Inactive,25.0,"6'1""",246.0,Fresno State,0.0,,,,,,,,,1992-11-05,,kyrie wilson
6328,Kyron Brown,Kyron,Brown,CB,,,['DB'],True,Active,28.0,73,195.0,Akron,5.0,,,,,,,,,1996-05-26,,kyron brown
8483,Kyron Johnson,Kyron,Johnson,DE,,,['DL'],True,Inactive,26.0,72,235.0,Kansas,3.0,Questionable,,Undisclosed,,,,,,1998-07-24,,kyron johnson
2483,Kyshoen Jarrett,Kyshoen,Jarrett,FS,,,['DB'],False,Inactive,27.0,"5'10""",200.0,Virginia Tech,5.0,,,,,,,,,1993-05-04,,kyshoen jarrett
10976,Kyu Blu Kelly,Kyu Blu,Kelly,CB,LV,,['DB'],True,Active,24.0,72,188.0,Stanford,2.0,Questionable,Soreness,Hamstring,,,,,,2001-05-22,,kyu blu kelly
5348,Kyzir White,Kyzir,White,LB,,,['LB'],True,Active,28.0,74,234.0,West Virginia,7.0,,,,,,,,,1996-03-24,,kyzir white
2076,L'Damian Washington,L'Damian,Washington,WR,,,['WR'],False,Inactive,31.0,"6'4""",195.0,Missouri,1.0,,,,,,,,,1985-11-15,,l'damian washington
7117,L'Jarius Sneed,L'Jarius,Sneed,CB,TEN,,['DB'],True,Active,28.0,73,192.0,Louisiana Tech,5.0,Questionable,Surgery,Quadriceps,,,,,,1997-01-21,,l'jarius sneed
5861,L.J. Collier,L.J.,Collier,DE,ARI,,['DL'],True,Active,29.0,74,300.0,TCU,6.0,,,,,,,,,1995-09-12,,l.j. collier
1078,L.J. Fort,L.J.,Fort,LB,,,"['DL', 'LB']",True,Active,32.0,72,232.0,Northern Iowa,10.0,,,,,,,,,1990-01-03,,l.j. fort
2261,L.J. McCray,L.J.,McCray,SS,,,['DB'],False,Inactive,29.0,"6'0""",210.0,Catawba,6.0,,,,,,,,,1991-06-18,,l.j. mccray
6161,L.J. Scott,L.J.,Scott,RB,,,['RB'],True,Active,25.0,72,228.0,Michigan State,3.0,,,,,,,,,1996-09-15,,l.j. scott
225,L.P. LaDouceur,L.P.,LaDouceur,LS,,,['LS'],True,Inactive,40.0,77,256.0,California,17.0,,,,,,,,,1981-03-13,,l.p. ladouceur
11477,LJ Davis,LJ,Davis,CB,,,['DB'],True,Active,26.0,73,203.0,Northern Arizona,2.0,Questionable,,Undisclosed,,,,,,1998-12-30,,lj davis
3025,LT Smith,LT,Smith,WR,,,['WR'],False,Inactive,,,,,,,,,,,,,,,,lt smith
12306,La'Damian Webb,La'Damian,Webb,RB,,,['RB'],True,Active,,67,210.0,South Alabama,1.0,,,,,,,,,,,la'damian webb
6962,La'Darius Hamilton,La'Darius,Hamilton,LB,,,"['DL', 'LB']",True,Active,25.0,74,261.0,North Texas,3.0,,,,,,,,,1998-01-18,,la'darius hamilton
8808,La'Kendrick Van Zandt,La'Kendrick,Van Zandt,DB,,,['DB'],True,Active,,73,206.0,Kansas State,1.0,,,,,,,,,,,la'kendrick van zandt
6908,La'Mical Perine,La'Mical,Perine,RB,,,['RB'],True,Active,26.0,71,216.0,Florida,4.0,,,,,,,,,1998-01-30,,la'mical perine
11540,La'Michael Pettway,La'Michael,Pettway,TE,,,['TE'],True,Active,27.0,75,250.0,Iowa State,5.0,,,,,,,,,1997-03-20,,la'michael pettway
2591,La'el Collins,La'el,Collins,T,,,"['OL', 'OT']",True,Active,32.0,76,315.0,LSU,10.0,,,,,,,,,1993-07-26,,la'el collins
1629,LaAdrian Waddle,LaAdrian,Waddle,T,,,['OL'],True,Active,30.0,78,315.0,Texas Tech,9.0,,,,,,,,,1991-07-21,,laadrian waddle
8274,LaBryan Ray,LaBryan,Ray,DL,CAR,,['DL'],True,Inactive,27.0,76,290.0,Alabama,3.0,IR,Sprain,Ankle,,,,,,1997-12-05,,labryan ray
7231,LaCale London,LaCale,London,DT,ATL,,"['DL', 'LB']",True,Active,28.0,75,297.0,Western Illinois,5.0,,,,,,,,,1997-08-05,,lacale london
11542,LaColby Tucker,LaColby,Tucker,OL,,,['OL'],True,Active,,81,313.0,Missouri Southern,2.0,,,,,,,,,,,lacolby tucker
654,LaDainian Tomlinson,LaDainian,Tomlinson,RB,,,['RB'],False,Inactive,39.0,"5'10""",215.0,Texas Christian,11.0,,,,,,,,,1979-06-23,,ladainian tomlinson
11845,LaDarius Henderson,LaDarius,Henderson,OL,,,['OL'],True,Active,23.0,76,309.0,Michigan,1.0,,,,,,,,,2001-12-11,,ladarius henderson
6684,LaDarius Wiley,LaDarius,Wiley,DB,,,['DB'],True,Active,25.0,73,210.0,Vanderbilt,3.0,,,,,,,,,1996-06-03,,ladarius wiley
12699,LaJohntay Wester,LaJohntay,Wester,WR,BAL,,['WR'],True,Active,23.0,69,170.0,Colorado,0.0,,,,,,,,,2002-03-29,,lajohntay wester
13103,LaMareon James,LaMareon,James,CB,CLE,,['DB'],True,Active,,70,193.0,TCU,0.0,,,,,,,,,,,lamareon james
22,LaMarr Woodley,LaMarr,Woodley,LB,,,['LB'],False,Inactive,35.0,"6'2""",265.0,Michigan,13.0,,,,,,,,,1984-11-03,,lamarr woodley
1225,LaMichael James,LaMichael,James,RB,,,['RB'],False,Inactive,30.0,"5'9""",195.0,Oregon,8.0,,,,,,,,,1989-10-22,,lamichael james
5427,LaQuvionte Gonzalez,LaQuvionte,Gonzalez,WR,,,['WR'],True,Active,28.0,71,175.0,"Southeastern, Fla.",4.0,,,,,,,,,1993-09-28,,laquvionte gonzalez
8631,LaRon Stokes,LaRon,Stokes,DT,,,['DL'],True,Active,,76,278.0,Oklahoma,1.0,,,,,,,,,,,laron stokes
1666,LaRoy Reynolds,LaRoy,Reynolds,LB,NE,,['LB'],True,Active,31.0,73,243.0,Virginia,9.0,,,,,,,,,1990-11-03,,laroy reynolds
11519,LaTrell Bumphus,LaTrell,Bumphus,DL,,,['DL'],True,Inactive,23.0,75,280.0,Tennessee,1.0,,,,,,,,,1999-09-30,,latrell bumphus
4511,LaTroy Lewis,LaTroy,Lewis,OLB,,,['LB'],False,Inactive,28.0,75,255.0,Tennessee,5.0,,,,,,,,,1993-11-09,,latroy lewis
7140,Lachavious Simmons,Lachavious,Simmons,OL,,,['OL'],True,Active,27.0,77,315.0,Tennessee State,4.0,Questionable,,Undisclosed,,,,,,1996-09-12,,lachavious simmons
2101,Lache Seastrunk,Lache,Seastrunk,RB,,,['RB'],False,Inactive,27.0,"5'9""",201.0,Baylor,1.0,,,,,,,,,1991-07-29,,lache seastrunk
3390,Lachlan Edwards,Lachlan,Edwards,P,,,['P'],True,Active,30.0,76,210.0,Sam Houston State,6.0,,,,,,,,,1992-04-27,,lachlan edwards
11543,Lachlan Pitts,Lachlan,Pitts,TE,,,['TE'],True,Active,,78,255.0,William & Mary,1.0,,,,,,,,,,,lachlan pitts
1943,Lacoltan Bester,Lacoltan,Bester,WR,,,['WR'],True,Active,,75,208.0,Oklahoma,0.0,,,,,,,,,,,lacoltan bester
1139,Ladarius Green,Ladarius,Green,TE,,,['TE'],False,Inactive,30.0,"6'6""",240.0,Louisiana-Lafayette,8.0,,,,,,,,,1990-05-29,,ladarius green
2779,Ladarius Gunter,Ladarius,Gunter,CB,,,['DB'],False,Inactive,28.0,"6'2""",201.0,Miami,5.0,,,,,,,,,1992-05-13,,ladarius gunter
13184,Ladarius Tennison,Ladarius,Tennison,DB,,,['DB'],True,Active,24.0,70,207.0,UCF,0.0,,,,,,,,,2001-01-31,,ladarius tennison
11635,Ladd McConkey,Ladd,McConkey,WR,LAC,,['WR'],True,Active,23.0,72,185.0,Georgia,1.0,,,,,,,,,2001-11-11,,ladd mcconkey
4559,Ladell Fleming,Ladell,Fleming,LB,,,['LB'],True,Active,27.0,72,236.0,Northern Illinois,5.0,,,,,,,,,1994-02-01,,ladell fleming
12252,Laekin Vakalahi,Laekin,Vakalahi,T,,,['OL'],True,Active,22.0,77,320.0,,1.0,,,,,,,,,2003-01-28,,laekin vakalahi
3761,Lafayette Pitts,Lafayette,Pitts,DB,,,['DB'],True,Active,29.0,70,196.0,Pittsburgh,6.0,,,,,,,,,1992-09-24,,lafayette pitts
11669,Laiatu Latu,Laiatu,Latu,DL,IND,,['DL'],True,Active,24.0,77,265.0,UCLA,1.0,,,,,,,,,2000-12-31,,laiatu latu
4905,Lake Dawson,Lake,Dawson,,,,,True,Inactive,,,,,0.0,,,,,,,,,,,lake dawson
2333,Laken Tomlinson,Laken,Tomlinson,OL,HOU,,"['OG', 'OL']",True,Active,33.0,75,323.0,Duke,10.0,,,,,,,,,1992-02-09,,laken tomlinson
13144,Laki Tasi,Laki,Tasi,DL,LV,,['DL'],True,Active,,78,373.0,,0.0,,,,,,,,,,,laki tasi
8096,Lakiem Williams,Lakiem,Williams,LB,,,['LB'],True,Active,25.0,71,220.0,Syracuse,1.0,,,,,,,,,1997-08-18,,lakiem williams
4895,Lamar Atkins,Lamar,Atkins,WR,,,['WR'],True,Active,27.0,71,236.0,Louisville,4.0,,,,,,,,,1994-02-25,,lamar atkins
4881,Lamar Jackson,Lamar,Jackson,QB,BAL,,['QB'],True,Active,28.0,74,205.0,Louisville,7.0,Questionable,,Hand,,,,,,1997-01-07,,lamar jackson
5239,Lamar Jordan,Lamar,Jordan,QB,,,['QB'],True,Active,27.0,72,192.0,New Mexico,4.0,,,,,,,,,1994-10-02,,lamar jordan
3608,Lamar Louis,Lamar,Louis,OLB,,,['LB'],False,Inactive,28.0,71,227.0,Louisiana State,6.0,,,,,,,,,1993-10-02,,lamar louis
1048,Lamar Miller,Lamar,Miller,RB,,,['RB'],True,Active,30.0,70,221.0,Miami (FL),10.0,,,,,,,,,1991-04-25,,lamar miller
3442,Lamarcus Brutus,Lamarcus,Brutus,SS,,,['DB'],True,Active,32.0,72,207.0,Florida State,9.0,,,,,,,,,1993-02-10,,lamarcus brutus
2230,Lamarcus Joyner,Lamarcus,Joyner,DB,,,['DB'],True,Inactive,32.0,68,185.0,Florida State,9.0,Questionable,,Hip,,,,,,1990-11-27,,lamarcus joyner
568,Lamarr Houston,Lamarr,Houston,LB,,,['LB'],False,Inactive,33.0,"6'3""",270.0,Texas,10.0,,,,,,,,,1987-06-24,,lamarr houston
2000,Lamin Barrow,Lamin,Barrow,LB,,,['LB'],False,Inactive,29.0,"6'2""",235.0,Louisiana State,6.0,,,,,,,,,1990-11-27,,lamin barrow
6058,Lamont Gaillard,Lamont,Gaillard,C,,,['OL'],True,Active,26.0,75,305.0,Georgia,3.0,,,,,,,,,1996-02-08,,lamont gaillard
7894,Lamont Wade,Lamont,Wade,DB,,,['DB'],True,Active,22.0,69,187.0,Penn State,1.0,,,,,,,,,1999-01-14,,lamont wade
12969,Lan Larison,Lan,Larison,RB,NE,,['RB'],True,Inactive,23.0,71,209.0,UC Davis,0.0,IR,,Leg,,,,,,2001-10-11,,lan larison
6413,Lanard Bonner,Lanard,Bonner,OT,,,['OL'],True,Active,25.0,77,315.0,Arkansas State,3.0,,,,,,,,,1996-04-18,,lanard bonner
11219,Lance Boykin,Lance,Boykin,CB,,,['DB'],True,Active,23.0,74,198.0,Coastal Carolina,1.0,,,,,,,,,2000-08-31,,lance boykin
12874,Lance Dixon,Lance,Dixon,LB,,,['LB'],True,Active,,74,233.0,Toledo,0.0,,,,,,,,,,,lance dixon
1284,Lance Dunbar,Lance,Dunbar,RB,,,['RB'],False,Inactive,30.0,"5'8""",187.0,North Texas,8.0,,,,,,,,,1990-01-25,,lance dunbar
964,Lance Kendricks,Lance,Kendricks,TE,,,['TE'],True,Active,33.0,75,250.0,Wisconsin,11.0,,,,,,,,,1988-01-30,,lance kendricks
4750,Lance Lenoir,Lance,Lenoir,WR,,,['WR'],True,Active,28.0,72,201.0,Western Illinois,6.0,,,,,,,,,1995-02-09,,lance lenoir
1786,Lance Lewis,Lance,Lewis,WR,,,['WR'],False,Inactive,28.0,"6'3""",209.0,East Carolina,1.0,,,,,,,,,1988-11-01,,lance lewis
417,Lance Louis,Lance,Louis,G,,,['OL'],False,Inactive,35.0,"6'3""",323.0,San Diego State,11.0,,,,,,,,,1985-04-24,,lance louis
8745,Lance McCutcheon,Lance,McCutcheon,WR,,,['WR'],True,Active,26.0,75,202.0,Montana State,3.0,,,,,,,,,1999-02-28,,lance mccutcheon
270,Lance Moore,Lance,Moore,WR,,,['WR'],False,Inactive,37.0,"5'9""",187.0,Toledo,15.0,,,,,,,,,1983-08-31,,lance moore
12064,Lance Robinson,Lance,Robinson,DB,,,['DB'],True,Active,25.0,70,185.0,Tulane,1.0,,,,,,,,,2000-03-20,,lance robinson
7915,Landen Akers,Landen,Akers,WR,,,['WR'],True,Active,25.0,72,191.0,Iowa State,1.0,,,,,,,,,1997-07-07,,landen akers
5940,Landis Durham,Landis,Durham,OLB,,,['LB'],True,Active,24.0,75,255.0,Texas A&M,3.0,,,,,,,,,1997-08-31,,landis durham
2338,Landon Collins,Landon,Collins,DB,,,['DB'],True,Active,29.0,72,225.0,Alabama,8.0,,,,,,,,,1994-01-10,,landon collins
7665,Landon Dickerson,Landon,Dickerson,OL,PHI,,['OL'],True,Active,26.0,78,332.0,Alabama,4.0,Questionable,,Knee,,,,,,1998-09-30,,landon dickerson
2607,Landon Feichter,Landon,Feichter,SS,,,['DB'],True,Active,33.0,71,201.0,Purdue,10.0,,,,,,,,,1991-08-22,,landon feichter
12437,Landon Honeycutt,Landon,Honeycutt,LB,,,['LB'],True,Active,23.0,74,231.0,Mars Hill,1.0,,,,,,,,,2001-02-11,,landon honeycutt
12580,Landon Jackson,Landon,Jackson,DL,BUF,,['DL'],True,Active,22.0,78,264.0,Arkansas,0.0,,,,,,,,,2003-01-02,,landon jackson
4366,Landon Lechler,Landon,Lechler,OT,,,['OL'],True,Active,28.0,79,298.0,North Dakota State,5.0,,,,,,,,,1993-08-11,,landon lechler
8705,Landon Lenoir,Landon,Lenoir,WR,,,['WR'],True,Active,24.0,71,186.0,Southern Illinois,1.0,,,,,,,,,1998-08-11,,landon lenoir
12820,Landon Parker,Landon,Parker,WR,,,['WR'],True,Active,25.0,74,211.0,Troy,0.0,,,,,,,,,1999-09-02,,landon parker
8026,Landon Rice,Landon,Rice,TE,,,['TE'],True,Inactive,24.0,77,250.0,Jacksonville State,1.0,,,,,,,,,1997-05-06,,landon rice
3507,Landon Turner,Landon,Turner,G,,,['OL'],False,Inactive,28.0,76,325.0,North Carolina,6.0,,,,,,,,,1993-05-15,,landon turner
7792,Landon Young,Landon,Young,T,NO,,['OT'],True,Inactive,28.0,79,321.0,Kentucky,4.0,IR,,Ankle,,,,,,1997-08-21,,landon young
1411,Landry Jones,Landry,Jones,QB,,,['QB'],False,Inactive,32.0,76,225.0,Oklahoma,9.0,,,,,,,,,1989-04-04,,landry jones
1340,Lane Johnson,Lane,Johnson,T,PHI,,"['OL', 'OT']",True,Active,35.0,78,325.0,Oklahoma,12.0,,,,,,,,,1990-05-08,,lane johnson
1702,Lane Taylor,Lane,Taylor,OL,,,"['OG', 'OL']",True,Active,32.0,75,324.0,Oklahoma State,9.0,,,,,,,,,1989-11-22,,lane taylor
3155,Laquon Treadwell,Laquon,Treadwell,WR,IND,,['WR'],True,Active,30.0,74,215.0,Ole Miss,9.0,,,,,,,,,1995-06-14,,laquon treadwell
478,Lardarius Webb,Lardarius,Webb,FS,,,['DB'],False,Inactive,34.0,"5'10""",185.0,Nicholls State,11.0,,,,,,,,,1985-10-12,,lardarius webb
3159,Laremy Tunsil,Laremy,Tunsil,OL,WAS,,"['OL', 'OT']",True,Active,31.0,77,313.0,Ole Miss,9.0,,,,,,,,,1994-08-02,,laremy tunsil
7773,Larnel Coleman,Larnel,Coleman,T,,,['OT'],True,Active,25.0,78,310.0,UMass,2.0,,,,,,,,,1998-06-22,,larnel coleman
1217,Laron Byrd,Laron,Byrd,WR,,,['WR'],False,Inactive,32.0,76,220.0,Miami,10.0,,,,,,,,,1989-08-18,,laron byrd
6887,Larrell Murchison,Larrell,Murchison,DT,LAR,,['DL'],True,Active,28.0,74,285.0,North Carolina State,5.0,,,,,,,,,1997-04-24,,larrell murchison
6719,Larry Allen,Larry,Allen,G,,,['OL'],True,Inactive,25.0,75,315.0,Harvard,3.0,,,,,,,,,1996-07-21,,larry allen
6471,Larry Allen Jr.,Larry,Allen Jr.,G,,,['OL'],True,Inactive,24.0,"6'3""",283.0,Harvard,1.0,,,,,,,,,1996-07-21,,larry allen
773,Larry Asante,Larry,Asante,FS,,,['DB'],False,Inactive,32.0,"6'0""",210.0,Nebraska,10.0,,,,,,,,,1988-03-07,,larry asante
7838,Larry Borom,Larry,Borom,OL,MIA,,"['OG', 'OL']",True,Active,26.0,77,325.0,Missouri,4.0,,,,,,,,,1999-03-30,,larry borom
11246,Larry Brooks,Larry,Brooks,DB,,,['DB'],True,Active,22.0,72,204.0,Tulane,1.0,,,,,,,,,2000-09-30,,larry brooks
4680,Larry Clark,Larry,Clark,WR,,,['WR'],True,Active,28.0,75,182.0,Colorado State-Pueblo,5.0,,,,,,,,,1993-05-08,,larry clark
938,Larry Dean,Larry,Dean,OLB,,,['LB'],False,Inactive,29.0,"6'0""",226.0,Valdosta State,5.0,,,,,,,,,1988-08-07,,larry dean
1759,Larry Donnell,Larry,Donnell,TE,,,['TE'],False,Inactive,31.0,"6'6""",265.0,Grambling,8.0,,,,,,,,,1988-11-01,,larry donnell
399,Larry English,Larry,English,DE,,,['DL'],False,Inactive,31.0,"6'2""",255.0,Northern Illinois,7.0,,,,,,,,,1986-01-22,,larry english
223,Larry Fitzgerald,Larry,Fitzgerald,WR,,,['WR'],True,Inactive,38.0,75,218.0,Pittsburgh,18.0,,,,,,,,,1983-08-31,,larry fitzgerald
4391,Larry Hope,Larry,Hope,CB,,,['DB'],True,Active,28.0,72,192.0,Akron,5.0,,,,,,,,,1993-10-19,,larry hope
4106,Larry Ogunjobi,Larry,Ogunjobi,DT,BUF,,['DL'],True,Active,31.0,74,305.0,Charlotte,8.0,Sus,,Suspension,,,,,,1994-06-03,,larry ogunjobi
2769,Larry Pinkard,Larry,Pinkard,WR,,,['WR'],False,Inactive,29.0,72,196.0,Old Dominion,7.0,,,,,,,,,1992-02-25,,larry pinkard
5618,Larry Rose,Larry,Rose,RB,,,['RB'],True,Inactive,26.0,71,195.0,New Mexico State,4.0,,,,,,,,,1995-09-09,,larry rose
7574,Larry Rountree,Larry,Rountree,RB,,,['RB'],True,Active,24.0,70,210.0,Missouri,2.0,,,,,,,,,1999-02-13,,larry rountree
3538,Larry Scott,Larry,Scott,CB,,,['DB'],True,Active,28.0,72,192.0,Oregon State,6.0,,,,,,,,,1993-03-05,,larry scott
1519,Larry Warford,Larry,Warford,G,,,['OL'],True,Active,30.0,75,317.0,Kentucky,9.0,,,,,,,,,1991-06-18,,larry warford
2131,Larry Webster,Larry,Webster,DE,,,['DL'],False,Inactive,31.0,79,271.0,Bloomsburg,8.0,,,,,,,,,1990-02-14,,larry webster
6520,Larry Williams,Larry,Williams,G,,,['OL'],True,Active,26.0,76,330.0,Oklahoma State,3.0,,,,,,,,,1995-02-22,,larry williams
3626,Lars Hanson,Lars,Hanson,OT,,,['OL'],True,Active,32.0,80,305.0,Sacramento State,9.0,,,,,,,,,1992-09-30,,lars hanson
3787,Lars Koht,Lars,Koht,DE,,,['DL'],False,Inactive,25.0,"6'5""",283.0,Florida International,0.0,,,,,,,,,1993-08-16,,lars koht
5447,Lashard Durr,Lashard,Durr,CB,,,['DB'],True,Inactive,27.0,71,195.0,Mississippi State,4.0,,,,,,,,,1994-10-24,,lashard durr
11473,Latavious Brini,Latavious,Brini,DB,,,['DB'],True,Active,24.0,74,215.0,Arkansas,1.0,,,,,,,,,1998-11-09,,latavious brini
1476,Latavius Murray,Latavius,Murray,RB,,,['RB'],True,Active,34.0,75,230.0,UCF,11.0,,,,,,,,,1990-01-18,,latavius murray
12611,Lathan Ransom,Lathan,Ransom,DB,CAR,,['DB'],True,Active,23.0,72,206.0,Ohio State,0.0,,,,,,,,,2002-07-16,,lathan ransom
12360,Latreal Jones,Latreal,Jones,WR,,,['WR'],True,Active,26.0,73,195.0,Southern Miss,1.0,,,,,,,,,1999-01-13,,latreal jones
2542,Laurence Gibson,Laurence,Gibson,OT,,,['OL'],True,Active,30.0,78,300.0,Virginia Tech,7.0,,,,,,,,,1991-03-19,,laurence gibson
2014,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,OL,,,"['OG', 'OL']",True,Active,32.0,77,321.0,McGill (CAN),9.0,,,,,,,,,1991-02-11,,laurent duvernay-tardif
3032,Lavance Taylor,Lavance,Taylor,RB,,,['RB'],False,Inactive,,,,,,,,,,,,,,,,lavance taylor
1416,Lavar Edwards,Lavar,Edwards,LB,,,"['DL', 'LB']",False,Inactive,30.0,"6'4""",278.0,Louisiana State,7.0,,,,,,,,,1990-04-29,,lavar edwards
151,Lavelle Hawkins,Lavelle,Hawkins,WR,,,['WR'],False,Inactive,31.0,"5'11""",194.0,California,7.0,,,,,,,,,1986-07-12,,lavelle hawkins
1896,Lavelle Westbrooks,Lavelle,Westbrooks,CB,,,['DB'],False,Inactive,,"5'11""",186.0,Georgia Southern,1.0,,,,,,,,,,,lavelle westbrooks
6863,Lavert Hill,Lavert,Hill,CB,,,['DB'],True,Active,24.0,70,190.0,Michigan,3.0,,,,,,,,,1998-10-03,,lavert hill
6814,Laviska Shenault,Laviska,Shenault,WR,,,['WR'],True,Active,26.0,73,227.0,Colorado,5.0,,,,,,,,,1998-10-05,,laviska shenault
5259,Lavon Coleman,Lavon,Coleman,RB,,,['RB'],False,Inactive,27.0,71,235.0,Washington,4.0,,,,,,,,,1994-12-10,,lavon coleman
3005,Lavon Hooks,Lavon,Hooks,DT,,,['DL'],True,Active,29.0,75,312.0,Mississippi,7.0,,,,,,,,,1992-01-23,,lavon hooks
1192,Lavonte David,Lavonte,David,LB,TB,,['LB'],True,Active,35.0,73,233.0,Nebraska,13.0,,,,,,,,,1990-01-23,,lavonte david
13242,Lawrance Toafili,Lawrance,Toafili,RB,,,['RB'],True,Active,,72,185.0,Florida State,0.0,,,,,,,,,,,lawrance toafili
7106,Lawrence Cager,Lawrence,Cager,TE,WAS,,['TE'],True,Active,28.0,77,220.0,Georgia,5.0,,,,,,,,,1997-08-20,,lawrence cager
1288,Lawrence Guy,Lawrence,Guy,DT,,,['DL'],True,Active,34.0,76,315.0,Arizona State,13.0,,,,,,,,,1990-03-17,,lawrence guy
11904,Lawrence Johnson,Lawrence,Johnson,DB,,,['DB'],True,Active,25.0,72,205.0,Southeast Missouri State,1.0,,,,,,,,,1999-09-02,,lawrence johnson
12001,Lawrence Keys,Lawrence,Keys,WR,,,['WR'],True,Active,25.0,71,170.0,Tulane,1.0,Questionable,,Leg,,,,,,1999-12-09,,lawrence keys
